cluster,topk_rank,ad_archive_id,probability,page_name,ad_creative_bodies
91,1,773320828950368,1.0,Indianapolis Metropolitan Planning Organization,Join the IMPO at an upcoming Open House to learn more  the draft Comprehensive Climate Action Plan (CCAP) for Central Indiana. Submit the comment form to give input. Public comments are accepted through the comment form until October 31. www.indympo.gov/cprg
91,2,2463107527392824,1.0,Central Alabama Climate Action Plan,"You're invited to give input on the draft actions and strategies for the Central Alabama Climate Action Plan. Join us for any of our three upcoming Community Workshops: 

- Thursday, July 24, 5:30-7:30 pm, Ruffner Mountain Nature Preserve
- Thursday, July 30, 5:30-7:30 pm, Vestavia Hills Library in the Forest
- Thursday, August 7, 6:00-7:00 pm, Online

During these workshops, the CACAP team will share draft climate action measures to gather feedback to help refine and prioritize them for inclusion in the Plan. These upcoming workshops are your opportunity to help shape our next steps by ensuring the CACAP reflects the real needs and aspirations of our community.

Check out our website to RSVP for the workshops: https://centralalabamaclimate.com/#tab-64259"
91,3,693741826930725,1.0,Central Alabama Climate Action Plan,"Central Alabama Residents: 

Your input is needed! Join us for a Community Engagement Meeting about climate change on June 9 from 5:30 to 7:00 pm online. 

The Central Alabama Climate Action Plan team wants to hear from you about the community’s greatest assets and challenges related to climate action and resilience. We also want to know your thoughts on climate solutions or pollution reduction measures that you think can help address the challenges faced by our community. 

Check out our website to RSVP for the meeting and find more information about how to get involved: https://centralalabamaclimate.com/#tab-64259"
91,4,738662098491327,1.0,Central Alabama Climate Action Plan,"Walker County Residents: 

Your input is needed! Join us for a Community Engagement Meeting about climate change on May 20 from 5:30 to 7:00 pm at the Lueada Meadows Smith Center (📍 419 Crutchfield Blvd; Jasper, AL 35501). 

We want to hear from you about the community’s greatest assets and challenges related to climate action and resilience. We also want to know your thoughts on climate solutions or pollution reduction measures that you think can help address the challenges faced by our community. 

Check out our website to RSVP for the meeting and find more information about how to get involved."
91,5,1475373586777659,1.0,Central Alabama Climate Action Plan,"St. Clair County Residents: The Central Alabama Climate Action Plan team needs your help to create a Plan that addresses the current and future impacts of climate change within the Central Alabama region. The Plan is a roadmap for reaching a 2050 greenhouse gas reduction goal. With the Plan, our region will continue to develop as a vibrant and sustainable area for current and future generations.

Join us for a Community Engagement Meeting about climate change on Thursday, May 15, from 5:30 to 7:00 pm at the Pell City Center for Education and the Performing Arts (📍 25 Williamson Dr; Pell City, AL 35125). 

Your participation and input will be key. This plan is designed to be a community-driven plan, and we want to make sure to have as many opportunities as possible to engage with everyone across the region. 

Visit our website to RSVP and learn more: https://centralalabamaclimate.com/#tab-64259"
92,1,478397795174236,1.0,Environmental Defense Fund,We've made more climate progress in the U.S. in the past few years than ever. Let’s go. Further.
92,2,430765652663098,1.0,Sierra Club,"You don’t have to be a scientist to see that our climate is changing. 

While the fossil fuel industry rakes in profits, we pay the price –  from billions of tax dollars used to recover from unnatural disasters, to increasing air and water pollution harming our health, and extreme heat killing crops and driving up food costs.

It’s putting our future at risk. 

We have a responsibility to the next generation to act now. We need immediate climate action because “we’ll do it later” is too late."
92,3,494599853195127,1.0,David Costello for U.S. Senate,Human caused climate change is real. It’s harmful. And It’s happening now. We can still tackle climate change and thrive!
92,4,583899081362965,1.0,The Atlas Society,So global warming isn’t a priority to the left anymore? #GlobalWarming #MarkKelly
92,5,472504012598354,1.0,Generation180,"Can we suggest a different way to look at climate change—don’t fall into the trap of doomerism. All is not lost! There’s so much we can do to slow global warming, and every fraction of a degree we prevent really makes a difference. ⁠
⁠
Follow us to learn what you can do and see the inspiring actions others are already taking to tackle climate change.⁠
⁠
#ClimateChange #ClimateHope #CleanEnergy"
93,1,1309886270526204,1.0,Environmental Defense Fund,"Forecasters predict this hurricane season will bring more named storms than usual. 

Yet the Trump administration is attacking the EPA to roll back protections, silence science, and allow more pollution into our communities – all things that are heating up the planet and causing more destructive hurricanes.  

EDF is fighting back against the danger, the debt, and the damage. Join us"
93,2,947110737243173,1.0,Science Moms,“I grew up in Georgia. I don't recall seeing hurricane watches and warnings in the southern and middle part of our state. Yet we've seen it several times in the last couple of years.”
93,3,485820594451373,1.0,Science Moms,"Since 2017, seven Category 4 or 5 hurricanes have made landfall in the U.S. - as many as the previous 57 years combined."
93,4,881135250650264,1.0,League of Conservation Voters,"Earlier this year, #Florida Gov. Ron DeSantis (R) signed a law deleting climate change from state policy and ending clean energy programs.

Hurricane #Milton, which is currently barreling toward Florida and set to cause extensive damage, would not be as strong and destructive if it weren't for climate change.

Storms of this intensity are now 2.5x more likely in the region than they were in pre-industrial times.

Why? Warmer water = more fuel for storms.

Climate change is causing storms like #Helene and Milton to have more intense rainfall, more violent winds, and higher storm surges.

These all lead to very real, devastating impacts for millions of people.

#Climate #Environment #ClimateChange #Hurricane #ExtremeWeather #Storms #Storm #DeSantis"
93,5,3144327032434900,1.0,NRDC,"On August 29, 2005, Hurricane Katrina made a devastating landfall on the Gulf Coast. 20 years later, what have we learned?,On August 29, 2005, Hurricane Katrina made a devastating landfall on the Gulf Coast. 20 years later, what have we learned?,On August 29, 2005, Hurricane Katrina made a devastating landfall on the Gulf Coast. 20 years later, what have we learned?,On August 29, 2005, Hurricane Katrina made a devastating landfall on the Gulf Coast. 20 years later, what have we learned?"
94,1,1421807619135002,1.0,Environmental Defense Fund,"Nearly 150 million people sweltered as a heat dome lingered for days over half the country, smashing June temperature records from Kentucky to Maine. This deadly heat wave is part of a pattern of dangerous weather that is increasing as the climate gets warmer. Read on:"
94,2,765969219446028,1.0,Environmental Defense Fund,"Scientists say we can expect to see more dangerous heat waves, along with other unnatural and extreme weather, as the climate gets warmer. Here’s what you need to know:"
94,3,1151715090117222,1.0,Union of Concerned Scientists,"""Summer 2025 is, has been, and will continue to be really hot. Lives have been lost, records have toppled, unprecedented conditions are appearing around the globe. But with global warming accelerating, this summer could very well be the coolest of the rest of our lives."""
94,4,892766956043190,1.0,Effect Climate Change,"After analyzing the data, I believed that August 2024 would be the hottest August, with August 2023 being a close second. However, the ERA Analysis has revealed that both months have tied for the hottest August on record. This is intriguing, as La Niña years are generally expected to be cooler, which suggests that there may be other factors contributing to the observed warming trend.

Message for ways to help, or visit www.effectclimatechange.com"
